correctness,confidence,entropy,modified entropy,scaled logits,membership
1,0.9556099,-0.22042459,-0.0031939824,3.0693336,1
0,0.0008155346,-0.018406894,-13.203269,-7.110851,1
1,0.986405,-0.07757303,-0.0003390972,4.284366,1
1,0.99961513,-0.0036462168,-2.6058294e-07,7.8622274,1
1,0.999988,-0.00014972845,-2.721272e-10,11.332215,1
0,0.36157763,-0.93255645,-1.12844,-0.56852335,1
1,0.99970305,-0.0028272418,-1.617849e-07,8.121649,1
1,0.99992573,-0.0008483937,-8.416881e-09,9.507765,1
1,0.9999999,-2.1476562e-06,-1.7641436e-14,15.942385,1
1,0.99650973,-0.028590778,-1.5862477e-05,5.65428,1
1,0.9999964,-5.258774e-05,-1.7243281e-11,12.541184,1
1,0.99962944,-0.0036538993,-1.9680954e-07,7.900119,1
1,0.999884,-0.001301892,-1.9279371e-08,9.061885,1
1,0.99999005,-0.00013136539,-1.746673e-10,11.517529,1
1,0.99990124,-0.0010603477,-1.7572575e-08,9.22267,1
1,0.999998,-2.8546025e-05,-7.935206e-12,13.10917,1
1,0.9999963,-5.319398e-05,-1.8544733e-11,12.508394,1
1,0.9999922,-0.00010500489,-1.0049175e-10,11.760327,1
0,1.2813622e-06,-0.03615626,-18.84603,-13.567586,1
1,1.0,-1.6094963e-06,-3.0681973e-15,inf,1
1,0.99968386,-0.0030058057,-1.8090972e-07,8.059,1
0,0.04561813,-0.18541366,-5.893202,-3.0407586,1
1,0.99998426,-0.00020200931,-4.0249232e-10,11.059567,1
1,0.99986434,-0.0014986537,-2.5400103e-08,8.905222,1
1,0.999863,-0.0014893354,-2.7722454e-08,8.895601,1
1,0.9999311,-0.0008081599,-6.4289307e-09,9.582743,1
1,0.9999993,-1.0612552e-05,-6.696555e-13,14.150625,1
1,0.99997854,-0.00027560393,-6.577658e-10,10.749407,1
1,0.99935955,-0.0058113504,-6.9688474e-07,7.352696,1
0,0.076354004,-0.9308655,-3.102981,-2.4929485,1
1,0.95011264,-0.25488818,-0.0035237817,2.9468129,1
1,0.9999764,-0.00030774646,-7.321507e-10,10.654095,1
1,0.99978,-0.0021062267,-9.434511e-08,8.421659,1
0,0.0406929,-1.0368297,-3.7621284,-3.1601577,1
1,0.9990605,-0.008472721,-1.3436878e-06,6.969235,1
1,0.99999326,-8.958524e-05,-8.407064e-11,11.908138,1
1,0.9999528,-0.00057125615,-3.1453782e-09,9.960924,1
1,1.0,-2.0525185e-07,-0.0,inf,1
0,0.16662869,-0.8982219,-2.4695055,-1.6097114,1
1,0.9953721,-0.03096481,-4.022818e-05,5.371017,1
1,0.95442635,-0.27370873,-0.002499746,3.0417807,1
1,0.9999968,-4.75606e-05,-1.3507002e-11,12.646545,1
1,0.53725255,-0.9308683,-0.47889787,0.14928685,1
1,0.9999707,-0.00035098262,-1.4898252e-09,10.437024,1
0,1.5251885e-06,-0.0024966344,-21.684704,-13.393391,1
1,0.99998415,-0.00021042203,-3.4860226e-10,11.05202,1
1,0.9986796,-0.011131517,-2.6102e-06,6.628483,1
1,0.9999944,-7.305661e-05,-6.085651e-11,12.092232,1
0,0.00061285147,-0.2736419,-9.831581,-7.396775,1
1,0.99999386,-8.537094e-05,-5.6231693e-11,12.000797,1
1,0.9999968,-4.7650545e-05,-1.2949581e-11,12.646545,1
1,0.9998876,-0.0011884785,-2.280851e-08,9.093206,1
1,0.791919,-0.5145429,-0.09687938,1.3365316,1
0,5.9176884e-05,-0.44868445,-11.484358,-9.7349205,1
0,0.0022419686,-0.03006384,-11.591223,-6.0981565,1
1,0.9999963,-5.3630196e-05,-2.0015888e-11,12.508394,1
1,0.99999964,-4.6773444e-06,-1.4703501e-13,14.843773,1
1,0.99996424,-0.0004355372,-2.0428608e-09,10.238567,1
0,0.058042195,-1.0260339,-3.340588,-2.7867904,1
1,0.99999976,-6.1251403e-06,-1.068618e-13,15.249238,1
1,0.99999964,-6.1989876e-06,-1.9618886e-13,14.843773,1
1,0.98503065,-0.078418985,-0.0004482453,4.186668,1
1,0.9999783,-0.00026809037,-7.909132e-10,10.738357,1
1,0.99954385,-0.004438817,-2.944798e-07,7.692223,1
1,0.9999999,-1.348631e-06,-1.8271961e-14,15.942385,1
1,0.9962081,-0.028420698,-2.0768135e-05,5.5710816,1
1,0.99999976,-3.696136e-06,-7.457483e-14,15.249238,1
1,1.0,-3.536895e-08,-0.0,inf,1
1,0.99921775,-0.0075914413,-7.8051914e-07,7.1525517,1
1,0.9997694,-0.0023114337,-9.1781764e-08,8.37455,1
0,0.0057135997,-0.060314994,-9.814045,-5.159176,1
0,0.007137452,-0.4913766,-6.439116,-4.9352365,1
1,0.99999285,-0.000100814614,-6.9488346e-11,11.848034,1
1,0.99984056,-0.0016666184,-3.941479e-08,8.743669,1
1,0.99991006,-0.0010533978,-1.0981456e-08,9.31624,1
1,0.99999464,-7.52664e-05,-4.564575e-11,12.135717,1
1,0.54045,-0.864569,-0.51002795,0.16215433,1
0,0.0001391837,-0.0137761645,-15.192405,-8.879577,1
1,0.99995476,-0.00053886074,-3.2525969e-09,10.003486,1
1,0.99600035,-0.03029572,-2.2682532e-05,5.5175405,1
1,0.9999999,-2.2587515e-06,-2.0829494e-14,15.942385,1
1,0.9999161,-0.0009337007,-1.1616615e-08,9.385523,1
1,0.9999082,-0.0010467784,-1.2275964e-08,9.295903,1
1,0.99999547,-6.1378254e-05,-4.009819e-11,12.304794,1
1,0.9999991,-1.3728738e-05,-9.847446e-13,13.927482,1
1,0.9999529,-0.00057634275,-2.9988638e-09,9.963452,1
1,0.99615437,-0.025246326,-2.9616034e-05,5.5569644,1
1,0.66667247,-0.67191124,-0.26430732,0.6931733,1
1,0.9997999,-0.002080296,-6.014282e-08,8.516529,1
1,0.9998884,-0.001272599,-1.6108197e-08,9.100658,1
1,0.99992007,-0.00092273456,-9.001268e-09,9.434281,1
1,0.99997854,-0.0002786836,-6.104203e-10,10.749407,1
1,0.99999976,-3.1261745e-06,-9.000084e-14,15.249238,1
0,0.028263655,-0.6543846,-4.781392,-3.537508,1
1,0.9982575,-0.013806609,-5.0824883e-06,6.350701,1
1,0.9290434,-0.30941933,-0.008345965,2.5720873,1
1,0.99999785,-3.1210475e-05,-7.850714e-12,13.0520115,1
1,0.9997493,-0.002603696,-9.258888e-08,8.291015,1
1,0.9999757,-0.00031028883,-8.3233614e-10,10.624241,1
0,0.092842005,-1.8107492,-2.4216676,-2.2794175,1
1,0.999949,-0.0005885165,-4.324469e-09,9.883211,1
1,0.99999845,-2.2582379e-05,-4.6226425e-12,13.377435,1
1,0.6077293,-0.704735,-0.38304177,0.4377775,1
1,0.9964862,-0.02611747,-2.0127642e-05,5.6475334,1
1,0.9999999,-2.5200673e-06,-2.8493775e-14,15.942385,1
1,0.9999268,-0.00085054437,-7.728081e-09,9.522317,1
1,0.9994325,-0.0054693497,-4.305383e-07,7.4737096,1
1,0.99975914,-0.002356325,-1.0595273e-07,8.331044,1
1,0.65530413,-0.7630125,-0.2669574,0.642437,1
1,0.9997416,-0.0024722752,-1.2517575e-07,8.2607975,1
1,0.99959093,-0.003934895,-2.6169457e-07,7.8012233,1
1,0.99997747,-0.00028626042,-7.164406e-10,10.700616,1
1,0.99984545,-0.0016132263,-3.8663593e-08,8.774807,1
0,0.23787145,-0.5691366,-2.1753483,-1.1643848,1
0,0.0011987463,-0.01455527,-13.016068,-6.72528,1
1,0.9999982,-2.7487493e-05,-5.811432e-12,13.234333,1
1,0.9996734,-0.003051952,-1.9736129e-07,8.026527,1
0,0.0004038383,-0.097444095,-11.890425,-7.814092,1
1,0.99997234,-0.0003622522,-9.569184e-10,10.49562,1
1,0.9999447,-0.0005995209,-6.081527e-09,9.802445,1
1,0.99276423,-0.04427711,-0.00010123928,4.9214573,1
1,0.99913377,-0.0077452776,-1.1073773e-06,7.0504885,1
1,0.99999774,-3.6257326e-05,-6.9420403e-12,12.997944,1
1,0.9999834,-0.0002033307,-5.3404053e-10,11.004304,1
0,0.10616215,-0.981172,-2.5337422,-2.1305568,1
1,0.96465844,-0.17526056,-0.0019872682,3.3067145,1
1,0.99997765,-0.00028136597,-8.0323803e-10,10.708584,1
1,0.9977583,-0.016586272,-9.438808e-06,6.0982895,1
1,0.9993489,-0.006002527,-6.271284e-07,7.3361635,1
1,0.9999387,-0.0007376927,-5.1485407e-09,9.700101,1
1,0.9999535,-0.0005238664,-4.0506514e-09,9.9761915,1
0,0.04159056,-0.2729699,-5.6899962,-3.1374018,1
1,0.9942477,-0.042007815,-4.9274517e-05,5.1523824,1
1,1.0,-1.3510221e-07,-0.0,inf,1
1,0.9994348,-0.005293405,-4.9671576e-07,7.4778166,1
0,1.0046816e-12,-0.00016309632,-38.850086,-27.62635,1
1,0.9999999,-1.510121e-06,-1.9295228e-14,15.942385,1
1,0.9999968,-4.7851663e-05,-1.5756865e-11,12.646545,1
1,0.9999424,-0.0006440167,-6.0505068e-09,9.762311,1
1,0.9999987,-2.1780745e-05,-2.3157019e-12,13.544489,1
1,0.99058235,-0.054170668,-0.00017575362,4.6557074,1
1,0.9447517,-0.29148546,-0.004042343,2.8390841,1
1,0.9999696,-0.00035027455,-1.8050232e-09,10.401092,1
0,2.8360403e-06,-0.034657493,-18.037193,-12.773099,1
1,0.9999988,-1.8597133e-05,-2.737626e-12,13.639799,1
1,1.0,-2.5289876e-07,-0.0,inf,1
1,0.98340595,-0.10235275,-0.0003956654,4.081978,1
1,0.9999635,-0.00048104936,-1.5393142e-09,10.218763,1
1,0.99999964,-5.036503e-06,-2.1780676e-13,14.843773,1
1,0.9999917,-0.00011018349,-1.2105199e-10,11.70105,1
0,0.055240452,-1.5186422,-3.1201115,-2.8392348,1
1,1.0,-5.260349e-07,-0.0,inf,1
1,0.9999635,-0.00042363725,-2.4584865e-09,10.218763,1
1,0.99917275,-0.007330048,-1.1207406e-06,7.0965724,1
1,0.99945956,-0.0050293007,-4.4449766e-07,7.522595,1
1,0.9999819,-0.00021605898,-6.5201516e-10,10.918487,1
1,1.0,-3.2139496e-07,-0.0,inf,1
1,0.9999882,-0.00016022957,-1.9132979e-10,11.347254,1
1,0.9999995,-7.055645e-06,-2.8149314e-13,14.55609,1
1,0.9999988,-1.8737483e-05,-1.7248454e-12,13.639799,1
1,0.9999751,-0.00033410094,-7.444182e-10,10.600026,1
1,0.9999969,-4.668587e-05,-1.4423314e-11,12.684285,1
1,0.9999999,-2.655196e-06,-2.852461e-14,15.942385,1
1,1.0,-1.14894945e-07,-0.0,inf,1
1,0.9999989,-1.757977e-05,-1.7187427e-12,13.745159,1
0,2.3506328e-08,-0.07452116,-21.7603,-17.565996,1
1,0.9999793,-0.0002655551,-6.708966e-10,10.786187,1
1,0.9998993,-0.0011264884,-1.4813065e-08,9.20354,1
1,0.999934,-0.00077070453,-6.1279537e-09,9.626058,1
1,0.9999912,-0.0001222003,-1.10482457e-10,11.638311,1
1,0.9982354,-0.013061022,-6.1788296e-06,6.3380675,1
1,0.9999983,-2.515705e-05,-3.9350233e-12,13.268235,1
1,0.99974525,-0.0027080022,-8.564177e-08,8.274972,1
1,0.99999934,-9.675081e-06,-5.4550624e-13,14.237637,1
1,0.99987835,-0.0013972743,-1.9368946e-08,9.014215,1
1,0.9999952,-7.311418e-05,-2.9201516e-11,12.241078,1
1,0.9999999,-3.7547256e-06,-4.822093e-14,15.942385,1
1,1.0,-4.2593186e-07,-0.0,inf,1
1,0.61774594,-1.2188421,-0.22556324,0.47999176,1
1,0.9999785,-0.00025341698,-9.254185e-10,10.746633,1
1,0.99999934,-1.09769635e-05,-5.839975e-13,14.237637,1
1,0.9999971,-4.506987e-05,-1.23551325e-11,12.74371,1
1,0.999984,-0.00020901683,-3.703895e-10,11.044529,1
1,0.99447197,-0.03552857,-5.887537e-05,5.19238,1
1,0.9999974,-3.8863487e-05,-9.356089e-12,12.85134,1
1,0.99999857,-2.2113227e-05,-2.997257e-12,13.457478,1
0,2.6837624e-06,-0.016593952,-19.029938,-12.828288,1
1,0.95334935,-0.23384812,-0.0032828422,3.0172946,1
1,1.0,-5.7945776e-10,-0.0,inf,1
1,0.9999702,-0.00036282637,-1.4161705e-09,10.420895,1
1,0.9999995,-8.127888e-06,-2.993412e-13,14.55609,1
0,0.18173592,-1.3345793,-1.7306131,-1.5046304,1
1,0.9992799,-0.0061490717,-9.622471e-07,7.2354226,1
1,0.99986166,-0.0014250024,-3.5232507e-08,8.88564,1
1,0.9999906,-0.00012927309,-1.3055441e-10,11.572927,1
1,0.9999344,-0.0007471329,-7.0506805e-09,9.631493,1
1,0.99998045,-0.00023986104,-6.897167e-10,10.842499,1
1,0.99999964,-6.035862e-06,-1.6740004e-13,14.843773,1
0,0.112999864,-0.5031791,-3.6307669,-2.0604587,1
1,0.99420553,-0.042832285,-4.4525055e-05,5.1450405,1
1,0.99999857,-2.0999587e-05,-3.9622884e-12,13.457478,1
1,0.99997234,-0.00034405358,-1.1508254e-09,10.49562,1
1,0.9864292,-0.079290286,-0.00031051744,4.2861724,1
1,0.9999983,-2.4152152e-05,-5.608211e-12,13.268235,1
1,0.9994297,-0.0056749354,-4.2291654e-07,7.4687824,1
1,0.9998356,-0.0018008336,-3.6401186e-08,8.713107,1
1,0.99999934,-9.422802e-06,-5.4503055e-13,14.237637,1
1,0.99999034,-0.000121708355,-1.8633053e-10,11.547926,1
1,0.9999931,-9.9722994e-05,-6.32883e-11,11.881935,1
1,0.99999857,-2.2904089e-05,-2.558093e-12,13.457478,1
0,0.0002691164,-0.0028154363,-16.340305,-8.220098,1
1,0.9988871,-0.008848194,-2.398449e-06,6.799692,1
1,0.99999964,-7.0317938e-06,-2.2249849e-13,14.843773,1
1,0.99899393,-0.008939605,-1.4774059e-06,6.9007,1
1,0.99983793,-0.0018334573,-3.312079e-08,8.727351,1
1,0.9997639,-0.0023877325,-9.006962e-08,8.351045,1
1,0.999418,-0.0051819645,-5.9025945e-07,7.4484925,1
1,0.9999702,-0.00037555755,-1.2140916e-09,10.420895,1
1,0.9999974,-3.8705624e-05,-1.0270699e-11,12.85134,1
1,0.9995141,-0.004676553,-3.4026112e-07,7.629028,1
1,0.777509,-0.54317164,-0.11093105,1.2512084,1
1,0.9999912,-0.00012084215,-1.06270714e-10,11.638311,1
1,0.99987006,-0.0014384687,-2.3903025e-08,8.948322,1
1,0.99907726,-0.0074019195,-1.6951528e-06,6.9872403,1
0,0.089490674,-0.9010626,-3.1812556,-2.3198698,1
1,0.9999603,-0.0004952926,-2.0745525e-09,10.134203,1
1,0.99993336,-0.0007948852,-5.940685e-09,9.616169,1
1,0.6779205,-0.65017414,-0.2477145,0.74423164,1
1,0.88429976,-0.37365773,-0.027802462,2.0337934,1
1,0.99999654,-5.1622417e-05,-1.7613236e-11,12.575086,1
1,0.9999991,-1.4674948e-05,-1.1287481e-12,13.927482,1
1,0.9998795,-0.0013034273,-2.4043235e-08,9.023569,1
1,0.99998873,-0.00015100722,-1.8728603e-10,11.393774,1
1,0.9999988,-1.7586333e-05,-2.451728e-12,13.639799,1
0,0.18890955,-0.98971844,-2.096609,-1.4571114,1
1,0.99953467,-0.004283638,-3.8076655e-07,7.672291,1
0,0.0031700246,-0.05406253,-10.54252,-5.750841,1
1,0.9971727,-0.021502076,-1.2047783e-05,5.8656063,1
1,0.99985784,-0.0016421832,-2.4776643e-08,8.858436,1
1,0.9999975,-3.8712384e-05,-7.663928e-12,12.897861,1
1,0.99998957,-0.00014231222,-1.4721963e-10,11.470736,1
1,0.9999999,-2.6213042e-06,-2.0182093e-14,15.942385,1
1,0.999436,-0.005362771,-4.784463e-07,7.479929,1
1,0.971455,-0.1298638,-0.0016520066,3.5273125,1
1,0.99999976,-4.865147e-06,-7.8270296e-14,15.249238,1
1,0.88359845,-0.37925944,-0.027688667,2.0269568,1
1,0.7392354,-0.57904655,-0.15714195,1.0419983,1
0,0.036366843,-1.3647329,-3.5541239,-3.2770534,1
0,5.3799135e-06,-0.8423726,-12.84639,-12.132833,1
1,0.9996643,-0.003122759,-2.1129647e-07,7.9989767,1
1,0.9991377,-0.0069471197,-1.4877803e-06,7.055044,1
1,0.94760054,-0.21673904,-0.005435659,2.895037,1
1,0.99999964,-6.656305e-06,-2.0637372e-13,14.843773,1
1,0.9999983,-2.5808065e-05,-4.7559556e-12,13.268235,1
1,0.99999326,-8.8519664e-05,-8.90156e-11,11.908138,1
0,0.009309227,-0.05292728,-9.265398,-4.6673965,1
1,0.9997153,-0.0029656575,-1.1037074e-07,8.163889,1
1,0.996554,-0.023441471,-2.3213755e-05,5.667094,1
1,0.9999989,-1.9173145e-05,-1.4656138e-12,13.745159,1
1,0.9636572,-0.17234626,-0.0023466626,3.2777395,1
1,0.9999607,-0.00046287864,-2.6161304e-09,10.14477,1
1,0.99999976,-4.74012e-06,-8.549185e-14,15.249238,1
1,0.9999974,-3.9698978e-05,-8.763099e-12,12.85134,1
1,0.9998536,-0.0016014574,-3.0027696e-08,8.829097,1
1,0.9999646,-0.00039946992,-2.4980915e-09,10.248617,1
1,0.9999988,-1.9562163e-05,-1.8876827e-12,13.639799,1
1,0.99996907,-0.00038436847,-1.3797625e-09,10.383597,1
1,0.9999974,-3.9542683e-05,-8.385467e-12,12.85134,1
1,0.99999976,-4.398953e-06,-1.09558934e-13,15.249238,1
0,0.26925373,-1.1914524,-1.2822247,-0.99841213,1
1,0.99999523,-6.4062704e-05,-4.3895335e-11,12.253501,1
1,0.9998367,-0.0016302299,-5.025178e-08,8.719656,1
1,0.9999317,-0.00072717504,-9.2690176e-09,9.591432,1
1,0.998606,-0.011450813,-3.2865207e-06,6.5742016,1
1,0.9999964,-5.3167227e-05,-1.625963e-11,12.541184,1
1,0.9795848,-0.10041721,-0.00083759305,3.8708498,1
1,0.9999999,-1.6776427e-06,-1.9475154e-14,15.942385,1
1,0.9999529,-0.00053502264,-4.055407e-09,9.963452,1
1,0.99999523,-7.078402e-05,-2.7849115e-11,12.253501,1
1,0.99992543,-0.0008558512,-8.337706e-09,9.503759,1
1,0.9999987,-1.8933217e-05,-3.1601282e-12,13.544489,1
1,0.99999803,-2.831177e-05,-7.328763e-12,13.139023,1
1,0.8678178,-0.41663134,-0.036191978,1.8818007,1
1,0.9999973,-4.1174448e-05,-9.002055e-12,12.828867,1
1,0.9999982,-2.7207174e-05,-4.7652897e-12,13.234333,1
1,0.9999917,-0.00011473485,-9.722383e-11,11.70105,1
0,0.14080074,-0.67133945,-3.0267515,-1.8086551,1
1,0.99999976,-4.6994132e-06,-9.131635e-14,15.249238,1
1,0.62121063,-0.6674912,-0.3602097,0.4946899,1
1,0.9993489,-0.0057124365,-7.6501067e-07,7.3361635,1
1,0.9999999,-3.6989995e-06,-4.3514786e-14,15.942385,1
1,0.9999993,-1.1421081e-05,-7.788549e-13,14.150625,1
0,0.11583766,-1.7635585,-2.1714733,-2.032451,1
1,0.9658652,-0.17079158,-0.0018754193,3.3427067,1
1,0.9999809,-0.00023040581,-6.92711e-10,10.867192,1
1,0.99997044,-0.00037169427,-1.1915123e-09,10.428926,1
1,0.9984414,-0.012984063,-3.6817444e-06,6.462406,1
1,0.69532174,-0.77071774,-0.19405724,0.8251183,1
1,0.9992047,-0.0068394374,-1.145234e-06,7.1359897,1
1,0.9999664,-0.00039830274,-1.9595485e-09,10.300445,1
1,0.999986,-0.00018866666,-2.669467e-10,11.175933,1
1,0.9999672,-0.00039107032,-1.8676347e-09,10.325582,1
1,0.9969201,-0.0215678,-1.8241357e-05,5.7797766,1
1,0.99986434,-0.001350941,-3.6537955e-08,8.905222,1
1,0.99892783,-0.009228933,-1.9143133e-06,6.8369994,1
1,0.7366907,-0.72570944,-0.13723096,1.0288388,1
1,0.99999535,-6.594327e-05,-3.108419e-11,12.278819,1
1,0.9999402,-0.000723868,-4.738995e-09,9.724722,1
1,0.99999607,-5.7003544e-05,-2.6374854e-11,12.445873,1
1,0.9999939,-8.2500046e-05,-6.0926805e-11,12.010553,1
1,1.0,-5.8167495e-07,-0.0,inf,1
1,0.99999845,-2.5055568e-05,-3.064975e-12,13.377435,1
0,0.00024488193,-1.4863658,-8.631897,-8.314489,1
1,0.99999547,-6.578049e-05,-2.5837799e-11,12.304794,1
1,0.9998776,-0.0013712887,-2.0476918e-08,9.007866,1
0,0.00805502,-0.59700614,-5.9802976,-4.813372,1
1,0.99916035,-0.007458096,-1.1483296e-06,7.0816846,1
1,0.9572684,-0.17692836,-0.00372836,3.1091454,1
1,0.9975272,-0.018258132,-1.1258611e-05,5.999921,1
1,0.99999857,-2.0885122e-05,-3.3184837e-12,13.457478,1
1,0.99983793,-0.0016696322,-4.4853106e-08,8.727351,1
1,1.0,-2.8845252e-08,-0.0,inf,1
1,0.9996228,-0.003619573,-2.3035487e-07,7.882416,1
0,0.14223473,-0.7927338,-2.845968,-1.7968519,1
1,0.99999857,-2.156067e-05,-2.6787626e-12,13.457478,1
1,0.99999964,-6.5877844e-06,-2.1616071e-13,14.843773,1
1,0.9999944,-8.1445265e-05,-3.8768593e-11,12.092232,1
1,0.9998209,-0.0017947595,-5.802623e-08,8.62732,1
1,0.99961275,-0.004152597,-1.7689241e-07,7.856049,1
1,0.9997313,-0.0028818424,-9.425369e-08,8.221655,1
1,0.9999815,-0.00022401586,-6.613635e-10,10.898942,1
1,0.9999791,-0.00027558787,-5.9178495e-10,10.774725,1
1,0.9999707,-0.00037614125,-1.1559553e-09,10.437024,1
1,0.99999607,-5.57357e-05,-2.2389599e-11,12.445873,1
1,0.9946301,-0.03361781,-5.7547753e-05,5.2215614,1
1,0.9999982,-2.6229845e-05,-6.4017376e-12,13.234333,1
1,0.9787259,-0.11907569,-0.0007330088,3.8287618,1
1,0.9999969,-4.6504803e-05,-1.4142904e-11,12.684285,1
1,0.9993422,-0.0054874853,-8.6397176e-07,7.3259563,1
1,0.99998343,-0.00020468188,-5.156086e-10,11.0078945,1
1,0.9979457,-0.015172641,-8.15138e-06,6.185776,1
1,0.9999989,-1.6030934e-05,-1.5077497e-12,13.745159,1
1,1.0,-3.7807254e-07,-0.0,inf,1
1,0.9999789,-0.00027946848,-5.705833e-10,10.766214,1
1,0.9999695,-0.00036166178,-1.7147757e-09,10.397177,1
1,0.999998,-3.1219395e-05,-5.9640244e-12,13.10917,1
1,0.99984163,-0.0016179931,-4.519295e-08,8.750422,1
1,0.9978726,-0.015495606,-8.864392e-06,6.1507206,1
1,0.99029136,-0.061760172,-0.0001562741,4.624983,1
1,0.9968895,-0.021480445,-1.8895284e-05,5.7698474,1
1,0.99999714,-4.1443287e-05,-1.22686115e-11,12.764328,1
1,0.9997209,-0.0027537711,-1.2241446e-07,8.183559,1
1,0.99998474,-0.00018677747,-4.4792292e-10,11.09034,1
1,0.9999513,-0.0005887295,-3.286715e-09,9.929845,1
1,0.6063984,-0.9248662,-0.30148458,0.43219796,1
1,1.0,-9.178361e-08,-0.0,inf,1
1,0.9999995,-7.069245e-06,-3.365305e-13,14.55609,1
1,0.9991485,-0.0070021525,-1.408004e-06,7.067645,1
1,0.9999993,-1.2819566e-05,-6.7380064e-13,14.150625,1
1,0.99986947,-0.001357857,-3.0122756e-08,8.943745,1
0,2.0551379e-05,-0.005994402,-18.030134,-10.7925625,1
1,0.999984,-0.00020173876,-4.3409526e-10,11.044529,1
1,0.9999925,-0.00010636357,-7.8788275e-11,11.799243,1
1,0.9999218,-0.00083644787,-1.1674077e-08,9.456146,1
1,0.9996507,-0.0036756976,-1.6007918e-07,7.959278,1
1,0.99997914,-0.00025337204,-7.8752244e-10,10.777578,1
1,0.9997806,-0.0022869594,-7.178225e-08,8.424374,1
1,0.9979754,-0.015958756,-7.1009276e-06,6.200361,1
1,0.9999866,-0.00018353618,-2.3791005e-10,11.219419,1
1,0.99557364,-0.030419663,-3.5676367e-05,5.4157414,1
1,0.9999912,-0.00011931712,-1.123131e-10,11.638311,1
1,0.9999995,-9.645451e-06,-3.452593e-13,14.55609,1
1,0.99989533,-0.0011459567,-1.7804824e-08,9.164634,1
1,0.9999925,-9.884117e-05,-1.049913e-10,11.799243,1
1,0.9999918,-0.00010976989,-1.15296224e-10,11.70827,1
1,0.9998237,-0.001708301,-6.1717245e-08,8.643087,1
1,0.99955493,-0.004062284,-3.622131e-07,7.7168384,1
1,0.9999509,-0.00053686905,-4.8199924e-09,9.921312,1
1,0.99999905,-1.51473405e-05,-1.7273582e-12,13.862943,1
1,0.99999976,-4.796903e-06,-1.11683266e-13,15.249238,1
1,0.999831,-0.0018253308,-4.3067363e-08,8.685566,1
1,1.0,-2.4582651e-09,-0.0,inf,1
1,0.94917774,-0.2820111,-0.0032058652,2.9272616,1
1,0.9990306,-0.008987511,-1.2367783e-06,6.937853,1
0,0.047926787,-0.5650328,-4.4094305,-2.9889674,1
1,0.9998726,-0.0014473025,-2.2180068e-08,8.968246,1
1,0.9996982,-0.002854476,-1.685235e-07,8.105516,1
1,0.9999999,-2.1604642e-06,-2.8359663e-14,15.942385,1
1,0.9999902,-0.00012241493,-1.9084918e-10,11.535656,1
1,1.0,-4.7396384e-07,-0.0,inf,1
1,0.99995327,-0.0005462827,-3.6139598e-09,9.971077,1
1,0.79229754,-0.6861727,-0.06957355,1.3388305,1
0,0.0012406751,-0.53073364,-8.085396,-6.6908584,1
1,0.99879295,-0.01079484,-2.0379962e-06,6.718365,1
1,0.96118367,-0.20635217,-0.002087681,3.2093244,1
1,0.96410614,-0.17963918,-0.0021606276,3.2906353,1
1,0.99702215,-0.020817108,-1.7100287e-05,5.813572,1
1,0.9999989,-1.7747405e-05,-1.9137634e-12,13.745159,1
1,0.99997795,-0.00028668763,-6.437698e-10,10.722008,1
1,0.99999714,-4.3855052e-05,-1.07142715e-11,12.764328,1
1,0.99996483,-0.0004261891,-1.971795e-09,10.255375,1
1,0.9998831,-0.0012416398,-2.2873861e-08,9.054206,1
1,0.997635,-0.018106837,-9.184261e-06,6.0446124,1
1,0.9988165,-0.010662367,-1.868428e-06,6.7380867,1
1,0.999998,-2.9006844e-05,-7.1269605e-12,13.10917,1
1,0.9999968,-4.8807626e-05,-1.27482625e-11,12.646545,1
1,0.9999922,-0.00011044061,-7.772429e-11,11.760327,1
1,0.99999934,-9.907366e-06,-5.604112e-13,14.237637,1
1,0.9997281,-0.002788317,-1.0432843e-07,8.209744,1
1,0.9999989,-1.6044129e-05,-1.9693485e-12,13.745159,1
1,1.0,-1.532106e-06,-3.2764863e-15,inf,1
1,0.99999005,-0.00013731256,-1.3657574e-10,11.517529,1
1,0.9996635,-0.0031390926,-2.1010638e-07,7.9964933,1
1,0.9999866,-0.00017320333,-2.8450134e-10,11.219419,1
1,0.9960388,-0.029078903,-2.3977667e-05,5.527238,1
1,0.999998,-2.9945653e-05,-7.0909034e-12,13.10917,1
1,0.99838114,-0.013243742,-4.2553265e-06,6.424412,1
1,0.9999715,-0.0003763128,-9.770035e-10,10.465893,1
1,0.9957334,-0.031425994,-2.6514914e-05,5.4526577,1
1,0.978475,-0.10762682,-0.0009079397,3.816779,1
1,0.9999988,-1.8229515e-05,-1.8395474e-12,13.639799,1
1,0.99983424,-0.0016441228,-5.2313283e-08,8.704801,1
1,0.9999912,-0.00012051864,-1.13882334e-10,11.638311,1
1,0.99999964,-6.453624e-06,-2.0831061e-13,14.843773,1
1,0.99997526,-0.00028905395,-1.2171834e-09,10.607229,1
0,0.016680762,-0.8704197,-4.95192,-4.076678,1
1,0.9950847,-0.034601737,-3.8985476e-05,5.310476,1
1,0.9999877,-0.00016792334,-1.9547844e-10,11.307644,1
1,0.9999993,-1.2051592e-05,-7.060936e-13,14.150625,1
1,0.9999987,-2.0385169e-05,-2.8720507e-12,13.544489,1
1,0.9999599,-0.0004930148,-2.2993272e-09,10.123747,1
1,0.99922526,-0.0072616236,-8.140644e-07,7.1622066,1
